ID,Species,"Culture collection number","Isolation source",Country,Continent,"Category 1","Category 2","Category 3"
9322,,,,,,#Host,#Plants,
9322,,,,,,"#Host Body Product","#Gastrointestinal tract","#Feces (Stool)"
9323,"Corallococcus coralloides","DSM 51730","wood dust and soil besides rotting stem of <I>Pinus ponderosa</I>",Mexico,"North America",#Environmental,#Terrestrial,#Soil
9323,,,,,,#Host,#Plants,"#Decomposing plant"
9323,,,,,,#Host,#Plants,#Tree
9323,,,,,,"#Host Body Product",#Plant,#Timber
9325,"Corallococcus coralloides","DSM 51732","soil with plant residues",USA,"North America",#Environmental,#Terrestrial,#Soil
9325,,,,,,#Host,#Plants,
9326,"Corallococcus coralloides","DSM 51733","soil with plant residues","Costa Rica","Middle and South America",#Environmental,#Terrestrial,#Soil
9326,,,,,,#Host,#Plants,
9327,"Corallococcus coralloides","DSM 51734","soil with plant residues","Costa Rica","Middle and South America",#Environmental,#Terrestrial,#Soil
9327,,,,,,#Host,#Plants,
9328,"Corallococcus coralloides","DSM 51735",soil,Egypt,Africa,#Environmental,#Terrestrial,#Soil
9329,"Corallococcus coralloides","DSM 51736",soil,Egypt,Africa,#Environmental,#Terrestrial,#Soil
9330,"Corallococcus coralloides","DSM 51737","soil with plant residues","Costa Rica","Middle and South America",#Environmental,#Terrestrial,#Soil
9330,,,,,,#Host,#Plants,
9331,"Corallococcus coralloides","DSM 51738",soil,Egypt,Africa,#Environmental,#Terrestrial,#Soil
9332,"Corallococcus coralloides","DSM 51739","soil with plant residues",India,Asia,#Environmental,#Terrestrial,#Soil
9332,,,,,,#Host,#Plants,
9333,"Corallococcus coralloides","DSM 51740","soil with plant residues",India,Asia,#Environmental,#Terrestrial,#Soil
9333,,,,,,#Host,#Plants,
9334,"Corallococcus coralloides","DSM 51741","soil with plant residues",USA,"North America",#Environmental,#Terrestrial,#Soil
9334,,,,,,#Host,#Plants,
9335,"Corallococcus coralloides","DSM 51742","soil with plant residues",Egypt,Africa,#Environmental,#Terrestrial,#Soil
9335,,,,,,#Host,#Plants,
9336,"Corallococcus coralloides","DSM 51743","soil with plant residues",USA,"North America",#Environmental,#Terrestrial,#Soil
9336,,,,,,#Host,#Plants,
9337,"Corallococcus coralloides","DSM 51744","soil with plant residues",Greece,Europe,#Environmental,#Terrestrial,#Soil
9337,,,,,,#Host,#Plants,
9338,"Corallococcus coralloides","DSM 51745","soil with plant residues",Greece,Europe,#Environmental,#Terrestrial,#Soil
9338,,,,,,#Host,#Plants,
9339,"Corallococcus coralloides","DSM 51746","soil with plant residues",Greece,Europe,#Environmental,#Terrestrial,#Soil
9339,,,,,,#Host,#Plants,
9340,"Corallococcus coralloides","DSM 51747","soil with plant residues",USA,"North America",#Environmental,#Terrestrial,#Soil
9340,,,,,,#Host,#Plants,
9341,"Corallococcus coralloides","DSM 51748","soil with plant residues",India,Asia,#Environmental,#Terrestrial,#Soil
9341,,,,,,#Host,#Plants,
9342,"Corallococcus coralloides","DSM 51749","soil with plant residues",Egypt,Africa,#Environmental,#Terrestrial,#Soil
9342,,,,,,#Host,#Plants,
9343,"Corallococcus coralloides","DSM 51750","soil with plant residues",USA,"North America",#Environmental,#Terrestrial,#Soil
9343,,,,,,#Host,#Plants,
9344,"Corallococcus coralloides","DSM 51751","soil with plant residues",Egypt,Africa,#Environmental,#Terrestrial,#Soil
9344,,,,,,#Host,#Plants,
9346,"Corallococcus coralloides","DSM 51753","soil with plant residues",India,Asia,#Environmental,#Terrestrial,#Soil
9346,,,,,,#Host,#Plants,
9347,"Corallococcus coralloides","DSM 51754","soil with plant residues",India,Asia,#Environmental,#Terrestrial,#Soil
9347,,,,,,#Host,#Plants,
9348,"Corallococcus coralloides","DSM 51755","soil with plant residues",Greece,Europe,#Environmental,#Terrestrial,#Soil
9348,,,,,,#Host,#Plants,
9349,"Corallococcus coralloides","DSM 51756","soil with plant residues",Portugal,Europe,#Environmental,#Terrestrial,#Soil
9349,,,,,,#Host,#Plants,
9350,"Corallococcus coralloides","DSM 51757","soil with plant residues",Egypt,Africa,#Environmental,#Terrestrial,#Soil
9350,,,,,,#Host,#Plants,
9351,"Corallococcus coralloides","DSM 51758","soil with plant residues",Greece,Europe,#Environmental,#Terrestrial,#Soil
9351,,,,,,#Host,#Plants,
9352,"Corallococcus coralloides","DSM 51759","soil with plant residues",USA,"North America",#Environmental,#Terrestrial,#Soil
9352,,,,,,#Host,#Plants,
9353,"Corallococcus coralloides","DSM 51760","soil with plant residues",USA,"North America",#Environmental,#Terrestrial,#Soil
9353,,,,,,#Host,#Plants,
9354,"Corallococcus coralloides","DSM 51761","soil with plant residues",USA,"North America",#Environmental,#Terrestrial,#Soil
9354,,,,,,#Host,#Plants,
9355,"Corallococcus coralloides","DSM 51762",soil,Egypt,Africa,#Environmental,#Terrestrial,#Soil
9356,"Corallococcus coralloides","DSM 51763","soil with plant residues",India,Asia,#Environmental,#Terrestrial,#Soil
9356,,,,,,#Host,#Plants,
9357,"Corallococcus coralloides","DSM 51764","soil with plant residues",Greece,Europe,#Environmental,#Terrestrial,#Soil
9357,,,,,,#Host,#Plants,
9358,"Corallococcus coralloides","DSM 51765","sandy red soil",Australia,"Australia and Oceania",#Environmental,#Terrestrial,#Sandy
9358,,,,,,#Environmental,#Terrestrial,#Soil
9359,"Corallococcus coralloides","DSM 51766","soil with plant residues",Greece,Europe,#Environmental,#Terrestrial,#Soil
9359,,,,,,#Host,#Plants,
9360,"Corallococcus coralloides","DSM 51767","soil with plant residues","Costa Rica","Middle and South America",#Environmental,#Terrestrial,#Soil
9360,,,,,,#Host,#Plants,
9361,"Corallococcus coralloides","DSM 51768","soil with plant residues",Egypt,Africa,#Environmental,#Terrestrial,#Soil
9361,,,,,,#Host,#Plants,
9362,"Corallococcus coralloides","DSM 51769","soil with plant residues from clover field",Germany,Europe,#Engineered,#Agriculture,#Field
9362,,,,,,#Environmental,#Terrestrial,#Soil
9362,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
9363,"Corallococcus coralloides","DSM 51770","soil with plant residues from clover field",Germany,Europe,#Engineered,#Agriculture,#Field
9363,,,,,,#Environmental,#Terrestrial,#Soil
9363,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
9364,"Corallococcus coralloides","DSM 51771","soil with plant residues",USA,"North America",#Environmental,#Terrestrial,#Soil
9364,,,,,,#Host,#Plants,
9365,"Corallococcus coralloides","DSM 51772","soil with plant residues",Germany,Europe,#Environmental,#Terrestrial,#Soil
9365,,,,,,#Host,#Plants,
9366,"Corallococcus coralloides","DSM 51773","soil with plant residues from clover field",Germany,Europe,#Engineered,#Agriculture,#Field
9366,,,,,,#Environmental,#Terrestrial,#Soil
9366,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
9367,"Corallococcus coralloides","DSM 51774","soil with plant residues",Egypt,Africa,#Environmental,#Terrestrial,#Soil
9367,,,,,,#Host,#Plants,
9368,"Corallococcus coralloides","DSM 51775",soil,Egypt,Africa,#Environmental,#Terrestrial,#Soil
9369,"Corallococcus coralloides","DSM 51776","rotting wood with little soil",USA,"North America",#Environmental,#Terrestrial,#Soil
9369,,,,,,#Host,#Plants,"#Decomposing plant"
9369,,,,,,"#Host Body Product",#Plant,#Timber
9370,"Corallococcus coralloides","DSM 51777","soil with plant residues from clover field",Germany,Europe,#Engineered,#Agriculture,#Field
9370,,,,,,#Environmental,#Terrestrial,#Soil
9370,,,,,,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
9371,"Corallococcus coralloides","DSM 51778","rotting wood with little soil",USA,"North America",#Environmental,#Terrestrial,#Soil
9371,,,,,,#Host,#Plants,"#Decomposing plant"
9371,,,,,,"#Host Body Product",#Plant,#Timber
9372,"Corallococcus coralloides","DSM 51779","soil with plant residues",Egypt,Africa,#Environmental,#Terrestrial,#Soil
9372,,,,,,#Host,#Plants,
9373,"Corallococcus coralloides","DSM 51780","soil with plant residues",India,Asia,#Environmental,#Terrestrial,#Soil
9373,,,,,,#Host,#Plants,
9374,"Corallococcus coralloides","DSM 51781","soil with plant residues",Germany,Europe,#Environmental,#Terrestrial,#Soil
9374,,,,,,#Host,#Plants,
9375,"Corallococcus coralloides","DSM 51782","soil with plant residues",Egypt,Africa,#Environmental,#Terrestrial,#Soil
9375,,,,,,#Host,#Plants,
9376,"Corallococcus coralloides","DSM 51783","soil with plant residues",USA,"North America",#Environmental,#Terrestrial,#Soil
9376,,,,,,#Host,#Plants,
9377,"Corallococcus coralloides","DSM 51784","soil with plant residues",USA,"North America",#Environmental,#Terrestrial,#Soil
9377,,,,,,#Host,#Plants,
9378,"Corallococcus coralloides","DSM 51785","soil with plant residues",Egypt,Africa,#Environmental,#Terrestrial,#Soil
9378,,,,,,#Host,#Plants,
9379,"Corallococcus coralloides","DSM 51786","soil with plant residues",Egypt,Africa,#Environmental,#Terrestrial,#Soil
9379,,,,,,#Host,#Plants,
9380,"Corallococcus coralloides","DSM 51787",soil,Egypt,Africa,#Environmental,#Terrestrial,#Soil
9381,"Corallococcus coralloides","DSM 51788","sand with leaves of <I>Zostera</I> and other plant material, collected at the beach",Germany,Europe,#Environmental,#Terrestrial,#Coast
9381,,,,,,#Environmental,#Terrestrial,#Sandy
9381,,,,,,#Host,#Plants,"#Aquatic plant"
9381,,,,,,"#Host Body-Site",#Plant,"#Leaf (Phyllosphere)"
9382,"Corallococcus coralloides","DSM 51789","soil with plant residues",USA,"North America",#Environmental,#Terrestrial,#Soil
9382,,,,,,#Host,#Plants,
9383,"Corallococcus coralloides","DSM 51790","soil with plant residues",USA,"North America",#Environmental,#Terrestrial,#Soil
9383,,,,,,#Host,#Plants,
9384,"Corallococcus coralloides","DSM 51791","sand and plant residues collected at the beach",Germany,Europe,#Environmental,#Terrestrial,#Coast
9384,,,,,,#Environmental,#Terrestrial,#Sandy
9384,,,,,,#Host,#Plants,
9385,"Corallococcus coralloides","DSM 51792","soil with plant residues",Germany,Europe,#Environmental,#Terrestrial,#Soil
9385,,,,,,#Host,#Plants,
9386,"Corallococcus coralloides","DSM 51793","soil with plant residues",Egypt,Africa,#Environmental,#Terrestrial,#Soil
9386,,,,,,#Host,#Plants,
9387,"Corallococcus coralloides","DSM 51794","sand and plant residues collected at the beach",Germany,Europe,#Environmental,#Terrestrial,#Coast
9387,,,,,,#Environmental,#Terrestrial,#Sandy
9387,,,,,,#Host,#Plants,
9388,"Corallococcus coralloides","DSM 51795","sand and plant residues collected at the beach",Germany,Europe,#Environmental,#Terrestrial,#Coast
9388,,,,,,#Environmental,#Terrestrial,#Sandy
9388,,,,,,#Host,#Plants,
9389,"Corallococcus coralloides","DSM 51796","soil with plant residues",Egypt,Africa,#Environmental,#Terrestrial,#Soil
9389,,,,,,#Host,#Plants,
9390,"Corallococcus coralloides","DSM 51797","soil with plant residues",USA,"North America",#Environmental,#Terrestrial,#Soil
9390,,,,,,#Host,#Plants,
9391,"Corallococcus coralloides","DSM 51798","soil with plant residues",Greece,Europe,#Environmental,#Terrestrial,#Soil
9391,,,,,,#Host,#Plants,
9392,"Corallococcus coralloides","DSM 51799","sand and plant residues collected at the beach",Germany,Europe,#Environmental,#Terrestrial,#Coast
9392,,,,,,#Environmental,#Terrestrial,#Sandy
9392,,,,,,#Host,#Plants,
9393,"Corallococcus coralloides","DSM 51800","soil with plant residues",USA,"North America",#Environmental,#Terrestrial,#Soil
9393,,,,,,#Host,#Plants,
9394,"Corallococcus coralloides","DSM 51801","soil with plant residues",USA,"North America",#Environmental,#Terrestrial,#Soil
9394,,,,,,#Host,#Plants,
9395,"Corallococcus coralloides","DSM 51802","soil with plant residues",Spain,Europe,#Environmental,#Terrestrial,#Soil
9395,,,,,,#Host,#Plants,
9396,"Corallococcus coralloides","DSM 51803","soil with plant residues",USA,"North America",#Environmental,#Terrestrial,#Soil
9396,,,,,,#Host,#Plants,
9397,"Corallococcus coralloides","DSM 51804","soil with plant residues",USA,"North America",#Environmental,#Terrestrial,#Soil
9397,,,,,,#Host,#Plants,
9398,"Corallococcus coralloides","DSM 51805","sand and plant residues collected at the beach",Germany,Europe,#Environmental,#Terrestrial,#Coast
9398,,,,,,#Environmental,#Terrestrial,#Sandy
9398,,,,,,#Host,#Plants,
9399,"Corallococcus coralloides","DSM 51806","soil with plant residues and pebbles",Portugal,Europe,#Environmental,#Terrestrial,#Soil
9399,,,,,,#Host,#Plants,
9400,"Corallococcus coralloides","DSM 51807","soil with plant residues",Spain,Europe,#Environmental,#Terrestrial,#Soil
9400,,,,,,#Host,#Plants,
9401,"Corallococcus coralloides","DSM 51808","sand and plant residues collected at the beach",Germany,Europe,#Environmental,#Terrestrial,#Coast
9401,,,,,,#Environmental,#Terrestrial,#Sandy
9401,,,,,,#Host,#Plants,
9402,"Corallococcus coralloides","DSM 51809","soil with plant residues",USA,"North America",#Environmental,#Terrestrial,#Soil
9402,,,,,,#Host,#Plants,
9403,"Corallococcus coralloides","DSM 51810","soil with plant residues beneath <I>Yucca</I> plant",USA,"North America",#Environmental,#Terrestrial,#Soil
9403,,,,,,#Host,#Plants,"#Shrub (Scrub)"
9403,,,,,,#Host,#Plants,#Tree
9404,"Corallococcus coralloides","DSM 51811","soil with plant residues",USA,"North America",#Environmental,#Terrestrial,#Soil
9404,,,,,,#Host,#Plants,
9405,"Corallococcus coralloides","DSM 51812","soil with plant residues and pebbles",Portugal,Europe,#Environmental,#Terrestrial,#Soil
9405,,,,,,#Host,#Plants,
9406,"Corallococcus coralloides","DSM 51813","soil with plant residues",Spain,Europe,#Environmental,#Terrestrial,#Soil
9406,,,,,,#Host,#Plants,
9407,"Corallococcus coralloides","DSM 51814","soil with plant residues beneath <I>Yucca</I> plant",USA,"North America",#Environmental,#Terrestrial,#Soil
9407,,,,,,#Host,#Plants,"#Shrub (Scrub)"
9407,,,,,,#Host,#Plants,#Tree
9408,"Corallococcus coralloides","DSM 51815","soil with plant residues",USA,"North America",#Environmental,#Terrestrial,#Soil
9408,,,,,,#Host,#Plants,
9409,"Corallococcus coralloides","DSM 51816","sand and plant residues collected at the beach",Germany,Europe,#Environmental,#Terrestrial,#Coast
9409,,,,,,#Environmental,#Terrestrial,#Sandy
9409,,,,,,#Host,#Plants,
9410,"Corallococcus coralloides","DSM 51817","soil with plant residues",USA,"North America",#Environmental,#Terrestrial,#Soil
9410,,,,,,#Host,#Plants,
9411,"Corallococcus coralloides","DSM 51818","soil with plant residues",USA,"North America",#Environmental,#Terrestrial,#Soil
9411,,,,,,#Host,#Plants,
9412,"Corallococcus coralloides","DSM 51819","soil with plant residues",Portugal,Europe,#Environmental,#Terrestrial,#Soil
9412,,,,,,#Host,#Plants,
9413,"Corallococcus coralloides","DSM 52496","soil with plant residues","Saint Lucia","Middle and South America",#Environmental,#Terrestrial,#Soil
9413,,,,,,#Host,#Plants,
9414,"Corallococcus coralloides","DSM 52497","soil with plant residues","Saint Lucia","Middle and South America",#Environmental,#Terrestrial,#Soil
9414,,,,,,#Host,#Plants,
9415,"Corallococcus coralloides","DSM 52498","soil with plant residues","Saint Lucia","Middle and South America",#Environmental,#Terrestrial,#Soil
9415,,,,,,#Host,#Plants,
9416,"Corallococcus coralloides","DSM 52499","soil with rotting wood and other plant material","South Africa",Africa,#Environmental,#Terrestrial,#Soil
9416,,,,,,#Host,#Plants,"#Decomposing plant"
9416,,,,,,"#Host Body Product",#Plant,#Timber
9417,"Corallococcus coralloides","DSM 52500","soil with rotting wood and other plant material","South Africa",Africa,#Environmental,#Terrestrial,#Soil
9417,,,,,,#Host,#Plants,"#Decomposing plant"
9417,,,,,,"#Host Body Product",#Plant,#Timber
9418,"Corallococcus coralloides","DSM 52501","soil with rotting wood and other plant material","South Africa",Africa,#Environmental,#Terrestrial,#Soil
9418,,,,,,#Host,#Plants,"#Decomposing plant"
9418,,,,,,"#Host Body Product",#Plant,#Timber
9419,"Corallococcus coralloides","DSM 52502","soil with rotting wood and other plant material","South Africa",Africa,#Environmental,#Terrestrial,#Soil
9419,,,,,,#Host,#Plants,"#Decomposing plant"
9419,,,,,,"#Host Body Product",#Plant,#Timber
9420,"Corallococcus coralloides","DSM 52503","soil with rotting wood and other plant material","South Africa",Africa,#Environmental,#Terrestrial,#Soil
9420,,,,,,#Host,#Plants,"#Decomposing plant"
9420,,,,,,"#Host Body Product",#Plant,#Timber
9421,"Corallococcus coralloides","DSM 52504","soil with plant residues",Portugal,Europe,#Environmental,#Terrestrial,#Soil
9421,,,,,,#Host,#Plants,
9424,"Corallococcus coralloides","DSM 53630","soil with plant residues",Italy,Europe,#Environmental,#Terrestrial,#Soil
9424,,,,,,#Host,#Plants,
9425,"Corallococcus coralloides","DSM 53631","soil with plant residues",Germany,Europe,#Environmental,#Terrestrial,#Soil
9425,,,,,,#Host,#Plants,
9426,"Corallococcus coralloides","DSM 53632","soil with plant residues",Germany,Europe,#Environmental,#Terrestrial,#Soil
9426,,,,,,#Host,#Plants,
9427,"Corallococcus coralloides","DSM 53633","soil with plant residues",Cyprus,Europe,#Environmental,#Terrestrial,#Soil
9427,,,,,,#Host,#Plants,
9428,"Corallococcus coralloides","DSM 53634","soil with plant residues",France,Europe,#Environmental,#Terrestrial,#Soil
9428,,,,,,#Host,#Plants,
9429,"Corallococcus coralloides","DSM 53635","faeces of antelope, weathered, with soil and plant residues","South Africa",Africa,#Environmental,#Terrestrial,#Soil
9429,,,,,,#Host,#Mammals,
9429,,,,,,#Host,#Plants,
9429,,,,,,"#Host Body Product","#Gastrointestinal tract","#Feces (Stool)"
9430,"Corallococcus coralloides","DSM 53636","soil with rotting wood and other plant residues",USA,"North America",#Environmental,#Terrestrial,#Soil
9430,,,,,,#Host,#Plants,"#Decomposing plant"
9430,,,,,,"#Host Body Product",#Plant,#Timber
9431,"Corallococcus coralloides","DSM 53637","soil with plant residues","Saint Vincent and the Grenadines","Middle and South America",#Environmental,#Terrestrial,#Soil
9431,,,,,,#Host,#Plants,
9432,"Corallococcus coralloides","DSM 53638","soil with plant residues","Saint Vincent and the Grenadines","Middle and South America",#Environmental,#Terrestrial,#Soil
9432,,,,,,#Host,#Plants,
9433,"Corallococcus coralloides","DSM 53639","soil with plant residues","Saint Vincent and the Grenadines","Middle and South America",#Environmental,#Terrestrial,#Soil
9433,,,,,,#Host,#Plants,
9434,"Corallococcus coralloides","DSM 53640","soil with bark and other plant residues",Chile,"Middle and South America",#Environmental,#Terrestrial,#Soil
9434,,,,,,#Host,#Plants,
9434,,,,,,"#Host Body-Site",#Plant,#Bark
