,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
https://bacdive.dsmz.de/strain/17722,"Actinopolyspora mortivallis strain DSM 44261 16S ribosomal RNA gene, partial sequence",DQ883812, ENA,1050202 tax ID,A.mortivallis 16S rRNA,Z22730, ENA,1050202 tax ID,Actinopolyspora mortivallis DSM 44261 HS-1,GCA_000384035,scaffold, GenBank,1050202 tax ID,Actinopolyspora mortivallis M5A,GCA_003001495,contig, GenBank,33906 tax ID,Actinopolyspora mortivallis DSM 44261 strain HS-1,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/24726,"Actinopolyspora sp. H16 16S ribosomal RNA gene, partial sequence",HQ918193, ENA,995057 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/24730,"Actinopolyspora mzabensis strain H55 16S ribosomal RNA gene, partial sequence",HQ918202, ENA,995066 tax ID,Actinopolyspora mzabensis DSM 45460,GCA_900101095,scaffold, GenBank,995066 tax ID,Actinopolyspora mzabensis strain DSM 45460,995066.3,wgs, PATRIC,995066 tax ID,Actinopolyspora mzabensis DSM 45460,2619619027,permanent, JGI IMG/M,995066 tax ID,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/24731,"Actinopolyspora righensis strain H23 16S ribosomal RNA gene, partial sequence",HQ918196, ENA,995060 tax ID,Actinopolyspora righensis DSM 45501,GCA_900116555,scaffold, GenBank,995060 tax ID,Actinopolyspora righensis strain DSM 45501,995060.3,wgs, PATRIC,995060 tax ID,Actinopolyspora righensis DSM 45501,2616644808,permanent, JGI IMG/M,995060 tax ID,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/24728,"Actinopolyspora saharensis strain H32 16S ribosomal RNA gene, partial sequence",HQ918198, ENA,995062 tax ID,Actinopolyspora saharensis DSM 45459,GCA_900100925,contig, GenBank,995062 tax ID,Actinopolyspora saharensis strain DSM 45459,995062.3,wgs, PATRIC,995062 tax ID,Actinopolyspora saharensis DSM 45459,2634166628,permanent, JGI IMG/M,995062 tax ID,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/17725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/17726,"Actinopolyspora xinjiangensis strain YIM 90829 16S ribosomal RNA gene, partial sequence",DQ923134, ENA,405564 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/132380,"Actinorectispora indica strain YIM 75728 16S ribosomal RNA gene, partial sequence",JF789453, ENA,1034798 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/140636,"Actinorhabdospora filicis gene for 16S ribosomal RNA, partial sequence",LC120802, ENA,1785913 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/17634,"Actinospica acidiphila partial 16S rRNA gene, type strain GE134766T",AJ865861, ENA,304899 tax ID,Actinospica acidiphila NRRL B-24431,GCA_000717315,contig, GenBank,304899 tax ID,Actinospica acidiphila SID14190,GCA_010548425,contig, GenBank,304899 tax ID,Actinospica acidiphila SID13773,GCA_010548365,contig, GenBank,304899 tax ID,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/131482,"Actinospica durhamensis strain CSCA57 16S ribosomal RNA gene, partial sequence",KJ445732, ENA,1508375 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/17635,"Actinospica robiniae partial 16S rRNA gene, type strain GE134769T",AJ865863, ENA,479430 tax ID,Actinospica robiniae DSM 44927,GCA_000504285,scaffold, GenBank,479430 tax ID,Actinospica robiniae DSM 44927,479430.3,wgs, PATRIC,479430 tax ID,Actinospica robiniae DSM 44927,2510065062,permanent, JGI IMG/M,479430 tax ID,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/133106,16S rRNA gene sequences,KF056990, ENA,1348467 tax ID,Actinotalea caeni JCM 30447,GCA_009733795,contig, GenBank,1348467 tax ID,Actinotalea caeni strain JCM 30447,1348467.3,wgs, PATRIC,1348467 tax ID,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/158625,16S rRNA gene sequence,KY287246, GenBank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/132017,"Acuticoccus yangtzensis strain JL1095 16S ribosomal RNA gene, partial sequence",KF741873, ENA,1443441 tax ID,Acuticoccus yangtzensis JL1095,GCA_001927245,contig, GenBank,1443441 tax ID,Acuticoccus yangtzensis JL1095,GCA_003073145,contig, GenBank,1443441 tax ID,Acuticoccus yangtzensis strain JL1095,1443441.4,wgs, PATRIC,1443441 tax ID,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/133587,"Adhaeribacter aerolatus strain 6515J-31 16S ribosomal RNA gene, partial sequence",GQ421846, GenBank,670289 tax ID,Adhaeribacter aerolatus NBRC 106133,GCA_007991635,contig, GenBank,670289 tax ID,Adhaeribacter aerolatus strain NBRC 106133,670289.3,wgs, PATRIC,670289 tax ID,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/133589,"Adhaeribacter aerophilus strain 6424S-25 16S ribosomal RNA gene, partial sequence",GQ421850, GenBank,670288 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/3764,"Adhaeribacter aquaticus 16S rRNA gene, type strain MBRG1.5",AJ626894, ENA,299567 tax ID,Adhaeribacter aquaticus DSM 16391,GCA_000473365,scaffold, GenBank,926549 tax ID,Adhaeribacter aquaticus DSM 16391,926549.3,wgs, PATRIC,926549 tax ID,Adhaeribacter aquaticus DSM 16391,2511231049,permanent, JGI IMG/M,926549 tax ID,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/130270,"Adhaeribacter sp. KS35 16S ribosomal RNA gene, partial sequence",EF647593, ENA,447266 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/158784,16S rRNA gene sequence,KY924849, GenBank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/140958,16S rRNA gene sequence,LC177335.1, GenBank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/133455,"Adhaeribacter terreus strain DNG6 16S ribosomal RNA gene, partial sequence",EU682684, GenBank,529703 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/140913,16S rRNA gene sequence,KJ169456, GenBank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/383,"Tetrathiobacter kashmirensis 16S rRNA gene, type strain WT001T",AJ864470, ENA,310575 tax ID,Advenella kashmirensis UBA10707,GCA_003533245,scaffold, GenBank,310575 tax ID,Advenella kashmirensis UBA4006,GCA_002384805,scaffold, GenBank,310575 tax ID,Advenella kashmirensis strain UBA10707,310575.5,wgs, PATRIC,310575 tax ID,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/22905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/133599,"Vitellibacter aestuarii strain JC2436 16S ribosomal RNA gene, partial sequence",EU642844, GenBank,524290 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/140229,16S rRNA gene sequences,KM569673, ENA,1548749 tax ID,Vitellibacter aquimaris D-24,GCA_001573155,contig, GenBank,1548749 tax ID,Vitellibacter aquimaris strain D-24,1548749.7,wgs, PATRIC,1548749 tax ID,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/5479,"Aequorivita capsosiphonis strain A71 16S ribosomal RNA gene, partial sequence",EU290153, ENA,487317 tax ID,Aequorivita capsosiphonis DSM 23843,GCA_000429125,scaffold, GenBank,1120951 tax ID,Aequorivita capsosiphonis DSM 23843,1120951.3,wgs, PATRIC,1120951 tax ID,Aequorivita capsosiphonis DSM 23843,2524023070,permanent, JGI IMG/M,1120951 tax ID,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/5476,"Aequorivita lipolytica Y10-2T 16S ribosomal RNA gene, partial sequence",AY027805, ENA,153267 tax ID,Aequorivita lipolytica Y10-2,GCA_007997135,contig, GenBank,153267 tax ID,Aequorivita lipolytica type strain: CIP107455,GCA_900489485,scaffold, GenBank,153267 tax ID,Aequorivita lipolytica strain Y10-2,153267.4,wgs, PATRIC,153267 tax ID,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/5477,Aequorivita sublithincola DSM 14238,GCA_000265385,complete, GenBank,746697 tax ID,Aequorivita sublithincola DSM 14238,746697.3,complete, PATRIC,746697 tax ID,"Aequorivita sublithincola QSSC9-3, DSM 14238",2509276063,complete, JGI IMG/M,746697 tax ID,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/24014,"Aequorivita viscosa strain 8-1b 16S ribosomal RNA gene, partial sequence",HM485318, ENA,797419 tax ID,Aequorivita viscosa DSM 26349,GCA_900141955,scaffold, GenBank,797419 tax ID,Aequorivita viscosa CGMCC 1.11023,GCA_900106795,scaffold, GenBank,797419 tax ID,Aequorivita viscosa strain CGMCC 1.11023,797419.3,wgs, PATRIC,797419 tax ID,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/139790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/131446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/221,"Aerococcus viridans strain CCUG 4311 16S-23S ribosomal RNA intergenic spacer, partial sequence",JN977134, ENA,1377 tax ID,"Aerococcus viridans gene for 16S rRNA, partial sequence, strain: NBRC 12219",AB680262, ENA,1377 tax ID,"Aerococcus viridans strain ATCC 11563 16S ribosomal RNA gene, complete sequence",M58797, ENA,655812 tax ID,Aerococcus viridans CCUG4311,GCA_001543285,complete, GenBank,1377 tax ID,Aerococcus viridans NCTC8251,GCA_900445095,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/141213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/153337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/11058,"Aeromicrobium alkaliterrae 16S ribosomal RNA gene, partial sequence",AY822044, ENA,302168 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/11055,"Aeromicrobium erythreum strain NRRL B-3381 16S ribosomal RNA gene, partial sequence",AF005021, ENA,2041 tax ID,"Aeromicrobium erythreum strain NRRL B-3381 16S-23S internal transcribed spacer, complete sequence",AF017508, ENA,2041 tax ID,Aeromicrobium erythreum AR18,GCA_001509405,complete, GenBank,2041 tax ID,Aeromicrobium erythreum strain AR18,2041.4,complete, PATRIC,2041 tax ID,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/11064,"Aeromicrobium flavum strain TYLN1 16S ribosomal RNA gene, partial sequence",EF133690, ENA,416568 tax ID,Aeromicrobium flavum NBRC 107625,GCA_007992115,contig, GenBank,416568 tax ID,Aeromicrobium flavum strain NBRC 107625,416568.3,wgs, PATRIC,416568 tax ID,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/11062,"Aeromicrobium ginsengisoli gene for 16S rRNA, partial sequence, strain: Gsoil 098",AB245394, ENA,363867 tax ID,Aeromicrobium ginsengisoli JCM 14732,GCA_004134905,contig, GenBank,363867 tax ID,Aeromicrobium ginsengisoli strain JCM 14732,363867.3,wgs, PATRIC,363867 tax ID,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/11066,"Aeromicrobium halocynthiae strain KME 001 16S ribosomal RNA gene, partial sequence",FJ042789, ENA,560557 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/132540,"Aeromicrobium sp. YIM Y47 16S ribosomal RNA gene, partial sequence",KT023073, ENA,1750644 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/11057,"Aeromicrobium marinum DSM 15272 strain T2 16S ribosomal RNA gene, partial sequence",AY166703, ENA,585531 tax ID,Aeromicrobium marinum DSM 15272,GCA_000160775,chromosome, GenBank,585531 tax ID,Aeromicrobium marinum DSM 15272,585531.4,wgs, PATRIC,585531 tax ID,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/139903,"Aeromicrobium ginsengisoli gene for 16S rRNA, partial sequence, strain: Gsoil 137",AB245395, ENA,363867 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/11061,"Aeromicrobium panaciterrae gene for 16S rRNA, partial sequence, strain: Gsoil 161",AB245387, ENA,363861 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/11065,"Aeromicrobium ponti partial 16S rRNA gene, type strain HSW-1T",AM778683, ENA,460257 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/11059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/11060,"Aeromicrobium sp. CNJ889 PL04 16S ribosomal RNA gene, partial sequence",DQ448719, ENA,378554 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/139905,"Aeromicrobium sp. L16 16S ribosomal RNA gene, partial sequence",GU294762, ENA,707004 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/131439,"Aeromonas aquatica partial 16S rRNA gene, type strain AE235T",HG970952, ENA,558964 tax ID,Aeromonas aquatica AE235,GCA_000764655,contig, GenBank,558964 tax ID,Aeromonas aquatica strain MX16A,558964.4,complete, PATRIC,558964 tax ID,Aeromonas sp. AE235,558964.3,wgs, PATRIC,558964 tax ID,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/23547,"Aeromonas australiensis partial 16S rRNA gene, type strain 266T",HE611955, ENA,1114880 tax ID,Aeromonas australiensis CECT 8023,GCA_000819725,contig, GenBank,1114880 tax ID,Aeromonas australiensis CECT 8023,1114880.3,wgs, PATRIC,1114880 tax ID,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/153252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/272,"Aeromonas aquariorum strain CECT 7289 16S ribosomal RNA gene, partial sequence",JX014441, ENA,196024 tax ID,"Aeromonas aquariorum strain MDC47 16S ribosomal RNA gene, partial sequence",EU085557, ENA,196024 tax ID,Aeromonas dhakensis CECT 7289,GCA_000819705,scaffold, GenBank,196024 tax ID,Aeromonas dhakensis strain CECT 7289,196024.5,wgs, PATRIC,196024 tax ID,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/258,"Aeromonas encheleia 16S rRNA gene, strain A 1881",AJ224309, ENA,73010 tax ID,"Aeromonas encheleia strain CECT4342 16S ribosomal RNA gene, partial sequence",HQ832414, ENA,73010 tax ID,Aeromonas encheleia NCTC12917,GCA_900637545,complete, GenBank,73010 tax ID,Aeromonas encheleia CECT 4342,GCA_000819825,scaffold, GenBank,73010 tax ID,Aeromonas encheleia CECT 4342,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/148931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/131440,"Aeromonas finlandiensis partial 16S rRNA gene, strain 4287D",LM654283, ENA,1543375 tax ID,Aeromonas finlandiensis 4287D,GCA_000764645,contig, GenBank,1543375 tax ID,Aeromonas sp. 4287D,1543375.3,wgs, PATRIC,1543375 tax ID,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/283,"Aeromonas fluvialis strain LMG24681 isolate TTGE gel band 14 16S ribosomal RNA gene, partial sequence",JX453438, ENA,591962 tax ID,"Aeromonas fluvialis strain 717 16S ribosomal RNA gene, partial sequence",FJ230078, ENA,591962 tax ID,Aeromonas fluvialis LMG 24681,GCA_000819885,scaffold, GenBank,591962 tax ID,Aeromonas fluvialis LMG 24681,591962.3,wgs, PATRIC,591962 tax ID,Aeromonas fluvialis S00019,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/151761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/246,A.ichthiosmia 16S ribosomal RNA,X71120, ENA,654 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/131441,"Aeromonas lacus partial 16S rRNA gene, type strain AE122T",HG970953, ENA,558884 tax ID,Aeromonas lacus AE122,GCA_000764665,contig, GenBank,558884 tax ID,Aeromonas sp. AE122,558884.3,wgs, PATRIC,558884 tax ID,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/132453,,HQ43039, ENA,,Aeromonas lusitana MDC 2473,GCA_002812985,scaffold, GenBank,931529 tax ID,Aeromonas lusitana strain MDC 2473,931529.6,wgs, PATRIC,931529 tax ID,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/23531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/279,"Aeromonas popoffii strain CIP 105493 16S ribosomal RNA gene, partial sequence",JX014448, ENA,70856 tax ID,"Aeromonas popoffii 16S rRNA gene, strain LMG 317541",AJ224308, ENA,70856 tax ID,Aeromonas popoffii CIP 105493,GCA_000820025,scaffold, GenBank,70856 tax ID,Aeromonas popoffii CIP 105493,70856.3,wgs, PATRIC,70856 tax ID,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/132508,"Aeromonas rivipollensis partial 16S rRNA gene, strain P2G1",FR775967, ENA,948519 tax ID,Aeromonas rivipollensis KN-Mc-11N1,GCA_003015165,complete, GenBank,948519 tax ID,Aeromonas rivipollensis G78,GCA_010974825,contig, GenBank,948519 tax ID,Aeromonas rivipollensis G42,GCA_010974915,scaffold, GenBank,948519 tax ID,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/287,"Aeromonas rivuli strain WB4.4-101 16S ribosomal RNA gene, partial sequence",FJ976899, ENA,648794 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/288,"Aeromonas rivuli strain DSM 22539 16S ribosomal RNA gene, partial sequence",JX014451, ENA,648794 tax ID,"Aeromonas rivuli strain DSM 22539 16S ribosomal RNA gene, partial sequence",FJ976900, ENA,648794 tax ID,Aeromonas rivuli DSM 22539,GCA_000820045,scaffold, GenBank,648794 tax ID,Aeromonas rivuli DSM 22539,648794.3,wgs, PATRIC,648794 tax ID,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/259,"Aeromonas salmonicida subsp. pectinolytica 16S ribosomal RNA gene, partial sequence",AF134065, ENA,96473 tax ID,Aeromonas salmonicida subsp. pectinolytica 34mel,1324960.19,complete, PATRIC,1324960 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/23529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/23545,"Aeromonas bestiarum strain DSM 30019 16S ribosomal RNA gene, partial sequence",HM007582, ENA,105751 tax ID,"Aeromonas cavernicola strain MDC 2508 16S ribosomal RNA gene, partial sequence",HQ436040, ENA,1006623 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/4196,"Aeropyrum camini gene for 16S rRNA, partial sequence",AB109559, ENA,1198449 tax ID,Aeropyrum camini SY1 = JCM 12091,GCA_000591035,complete, GenBank,1198449 tax ID,Aeropyrum camini SY1 = JCM 12091,GCA_001316065,contig, GenBank,1198449 tax ID,Aeropyrum camini SY1 = JCM 12091,1198449.6,complete, PATRIC,1198449 tax ID,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/4195,"Aeropyrum pernix gene for 16S rRNA, partial sequence",D83259, ENA,56636 tax ID,Aeropyrum pernix YK1-12-2013,GCA_004323575,scaffold, GenBank,56636 tax ID,Aeropyrum pernix strain YK1-12-2013,56636.3,wgs, PATRIC,56636 tax ID,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/439,"Aestuariibacter aggregatus strain WH169 16S ribosomal RNA gene, partial sequence",FJ847832, ENA,634436 tax ID,Marisediminitalea aggregata CGMCC 1.8995,GCA_900129565,scaffold, GenBank,634436 tax ID,Aestuariibacter aggregatus strain CGMCC 1.8995,634436.3,wgs, PATRIC,634436 tax ID,Marisediminitalea aggregata CGMCC 1.8995,2675903007,permanent, JGI IMG/M,634436 tax ID,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/437,"Aestuariibacter halophilus strain JC2043 16S ribosomal RNA gene, partial sequence",AY207503, ENA,226011 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/438,"Aestuariibacter salexigens strain JC2042 16S ribosomal RNA gene, partial sequence",AY207502, GenBank,226010 tax ID,Aestuariibacter salexigens DSM 15300,GCA_000429145,scaffold, GenBank,1120953 tax ID,Aestuariibacter salexigens DSM 15300,1120953.3,wgs, PATRIC,1120953 tax ID,Aestuariibacter salexigens DSM 15300,2524614540,permanent, JGI IMG/M,1120953 tax ID,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/133791,"Aestuariibaculum suncheonense strain SC17 16S ribosomal RNA gene, partial sequence",JF751043, GenBank,1028745 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/158658,16S rRNA gene sequence,MG641160, GenBank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/158589,16S rRNA gene sequence,MF113251, GenBank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/156645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/12671,"Aestuariimicrobium kwangyangense strain R27 16S ribosomal RNA gene, partial sequence",DQ830982, ENA,396389 tax ID,Aestuariimicrobium kwangyangense DSM 21549,GCA_000421525,contig, GenBank,1120954 tax ID,Aestuariimicrobium kwangyangense DSM 21549,1120954.3,wgs, PATRIC,1120954 tax ID,Aestuariimicrobium kwangyangense DSM 21549,2523533600,permanent, JGI IMG/M,1120954 tax ID,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/158420,"Aestuariimicrobium sp. D6 16S ribosomal RNA gene, partial sequence",MF947711, ENA,2035834 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/158355,"Aestuariimonas insulae strain OITF-44 16S ribosomal RNA gene, partial sequence",MG208086, ENA,2045267 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/131429,"Aetherobacter fasciculatus strain SBSr002 16S ribosomal RNA gene, complete sequence",GU249609, ENA,888830 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/130794,"Aetherobacter rufus strain SBSr003 16S ribosomal RNA gene, complete sequence",GU249610, ENA,888831 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/13874,"Rhodobium marinum 16S rRNA gene, complete sequence",D30790, ENA,1080 tax ID,"Rhodobium marinum strain DSM 2698 16S-23S ribosomal RNA intergenic spacer, partial sequence",EU786782, ENA,1080 tax ID,"Afifella marina partial 16S rRNA gene, type strain DSM 2698T",HE978266, ENA,1120955 tax ID,Afifella marina DSM 2698,GCA_900102695,contig, GenBank,1120955 tax ID,Afifella marina DSM 2698,GCA_003258905,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/13875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/13876,"Afifella pfennigii partial 16S rRNA gene, type strain DSM17143T",FR733717, ENA,209897 tax ID,"Rhodobium pfennigii partial 16S rRNA gene, type strain AR2102T",AJ510235, ENA,1120956 tax ID,Afifella pfennigii DSM 17143,GCA_000688515,scaffold, GenBank,1120956 tax ID,Afifella pfennigii DSM 17143,1120956.3,wgs, PATRIC,1120956 tax ID,Afifella pfennigii DSM 17143,,,,,,,,,,,,,,,
https://bacdive.dsmz.de/strain/1782,"Alpha proteobacterium 34632 16S ribosomal RNA gene, partial sequence",AF288304, ENA,1197906 tax ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
